Nro,PROVINCIA,CANTÓN,PARROQUIA,RAZÓN SOCIAL CONCENTRADOR,RAZÓN SOCIAL IFI,RAZÓN SOCIAL AGENCIA,NOMBRE AGENCIA,TIPO AGENCIA,DIRECCIÓN,admin_area,country,ubicacion_aproximada,query_address,lon,lat
1,IMBABURA,PIMAMPIRO,PIMAMPIRO,Representaciones Ordoñez y Negrete REPORNE S.A.,COAC ACCION IMBABURAPAK CAR IMBABURA,COAC ACCION IMBABURAPAK CAR IMBABURA,PIMAMPIRO-MUN,COAC,MONTUFAR FRENTE AL MUNICIPIO,IMBABURA,EC,FALSE,"MONTUFAR FRENTE AL MUNICIPIO, PIMAMPIRO, PIMAMPIRO",-77.9394257,0.3911207
1,IMBABURA,PIMAMPIRO,PIMAMPIRO,BANRED,BANCO PICHINCHA,CHIQUITO ORTIZ ALICIA MARGARITA,PIMAMTEX,CNB,FLORES,IMBABURA,EC,FALSE,"FLORES, PIMAMPIRO, PIMAMPIRO",-77.93952089999999,0.3898507
1,IMBABURA,PIMAMPIRO,PIMAMPIRO,BANRED,BANCO PICHINCHA,BOLAÑOS CALDERON FERNANDA GABRIELA,FER,CNB,FLORES,IMBABURA,EC,FALSE,"FLORES, PIMAMPIRO, PIMAMPIRO",-77.93952089999999,0.3898507
1,IMBABURA,PIMAMPIRO,PIMAMPIRO,BANRED,BANCO PICHINCHA,CABRERA FLORES JORGE IVAN,ABASTOS DIEGUITO DAVID,CNB,PAQUISHA,IMBABURA,EC,FALSE,"PAQUISHA, PIMAMPIRO, PIMAMPIRO",-77.9418062,0.390422
1,IMBABURA,PIMAMPIRO,PIMAMPIRO,BANRED,BANCO DE GUAYAQUIL,SANTOS CHALA BOLIVIO IBEN,CNB ABASTOS SC,CNB,FRANCISCO JAVIER Y JAIME ROLDOS - CHALGUAYACU,IMBABURA,EC,TRUE,"PIMAMPIRO, PIMAMPIRO",-77.94102509999999,0.3907438
1,IMBABURA,PIMAMPIRO,PIMAMPIRO,BANRED,BANCO DE GUAYAQUIL,PORTILLA DIAZ MARIA ANA,SUPERMERCADO JOSE ISRAEL,CNB,BOLIVAR 7080 E IMBABURA - PIMAMPIRO,IMBABURA,EC,FALSE,"BOLIVAR 7080 E IMBABURA - PIMAMPIRO, PIMAMPIRO, PIMAMPIRO",-77.9387504,0.3849896
1,IMBABURA,PIMAMPIRO,PIMAMPIRO,BANRED,BANCO DE GUAYAQUIL,SEVILLA MEJIA NANCY MARLENE,SUPERMERCADO JOSÉ ISRAEL,CNB,BOLIVAR S/N IMBABURA,IMBABURA,EC,FALSE,"BOLIVAR  IMBABURA, PIMAMPIRO, PIMAMPIRO",-77.94102509999999,0.3907438
1,IMBABURA,PIMAMPIRO,PIMAMPIRO,BANRED,BANCO DE GUAYAQUIL,LOPEZ CAICEDO MERCEDES AMELIA,ALWAYS ELEGANT,CNB,ESPEJO SN SN,IMBABURA,EC,FALSE,"ESPEJO SN SN, PIMAMPIRO, PIMAMPIRO",-77.9394166,0.3890358
1,IMBABURA,SAN MIGUEL DE URCUQUI,CAHUASQUÍ,Representaciones Ordoñez y Negrete REPORNE S.A.,COAC MUJERES UNIDAS TANTANAKUSHKA WARMIKUNAPAC,COAC MUJERES UNIDAS TANTANAKUSHKA WARMIKUNAPAC,CAHUASQUI,COAC,Juan Montalvo y Antonio Jos� de Sucre,IMBABURA,EC,TRUE,"CAHUASQUÍ, SAN MIGUEL DE URCUQUI",NA,NA
1,IMBABURA,SAN MIGUEL DE URCUQUI,LA MERCED DE BUENOS AIRES,BANCO DESARROLLO DE LOS PUEBLOS SA,COAC RURAL SIERRA NORTE,COAC RURAL SIERRA NORTE,COAC RUISENOR - BUENOS AIRES,COAC,GARCIA MORENO Y MOSQUERA,IMBABURA,EC,FALSE,"GARCIA MORENO Y MOSQUERA, LA MERCED DE BUENOS AIRES, SAN MIGUEL DE URCUQUI",-78.3,0.6333329999999999
1,IMBABURA,SAN MIGUEL DE URCUQUI,LA MERCED DE BUENOS AIRES,Representaciones Ordoñez y Negrete REPORNE S.A.,COAC MUJERES UNIDAS TANTANAKUSHKA WARMIKUNAPAC,COAC MUJERES UNIDAS TANTANAKUSHKA WARMIKUNAPAC,La Merced,COAC,Grijalva y Sanchez y Cifuentes esquina 8-06,IMBABURA,EC,TRUE,"LA MERCED DE BUENOS AIRES, SAN MIGUEL DE URCUQUI",-78.3,0.6333329999999999
1,IMBABURA,SAN MIGUEL DE URCUQUI,PABLO ARENAS,BANCO DESARROLLO DE LOS PUEBLOS SA,COAC RURAL SIERRA NORTE,COAC RURAL SIERRA NORTE,COAC RUISENOR - 28 DE MARZO,COAC,SUCRE Y GONZALES SUAREZ,IMBABURA,EC,TRUE,"PABLO ARENAS, SAN MIGUEL DE URCUQUI",-78.2134346,0.4869481
1,IMBABURA,SAN MIGUEL DE URCUQUI,PABLO ARENAS,BANRED,BANCO PICHINCHA,CHANCOSA PUMA DIANA DEL CARMEN,DIANI'S PAPELERIA,CNB,MODESTO LARREA,IMBABURA,EC,FALSE,"MODESTO LARREA, PABLO ARENAS, SAN MIGUEL DE URCUQUI",-78.1940261,0.5013027
1,IMBABURA,SAN MIGUEL DE URCUQUI,SAN BLAS,BANCO DESARROLLO DE LOS PUEBLOS SA,COAC RURAL SIERRA NORTE,COAC RURAL SIERRA NORTE,COAC RUISENOR - BUSCANDO UN AMIGO,COAC,EUGENIO ESPEJO Y OBISPO MOSQUERA,IMBABURA,EC,TRUE,"SAN BLAS, SAN MIGUEL DE URCUQUI",NA,NA
1,IMBABURA,SAN MIGUEL DE URCUQUI,TUMBABIRO,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO CHACHIMBIRO,COOPERATIVA DE AHORRO Y CREDITO CHACHIMBIRO,COOPERATIVA DE AHORRO Y CREDITO CHACHIMBIRO,COAC,CALLE SUCRE FRENTE A LA ESCUELA VICENTE ROCAFUERTE,IMBABURA,EC,FALSE,"CALLE SUCRE FRENTE A LA ESCUELA VICENTE ROCAFUERTE, TUMBABIRO, SAN MIGUEL DE URCUQUI",-78.1926897,0.4608445
1,IMBABURA,SAN MIGUEL DE URCUQUI,URCUQUI,BANRED,BANCO DE GUAYAQUIL,ENRIQUEZ TEPUD DIANA ELIZABETH,MICROMERCADO GABY,CNB,ISLA STA. MARIA 4 - 77 Y GUARANDA - AZAY,IMBABURA,EC,TRUE,"URCUQUI, SAN MIGUEL DE URCUQUI",-78.19411219999999,0.420038
1,IMBABURA,SAN MIGUEL DE URCUQUI,URCUQUI,BANRED,BANCO DE GUAYAQUIL,VIRACOCHA VARGAS BLANCA REBECA,MERCATEL URCUQUI,CNB,MATOVELLE Y ANTONIO ANTE - PARQUE CENTRA,IMBABURA,EC,FALSE,"MATOVELLE Y ANTONIO ANTE - PARQUE CENTRA, URCUQUI, SAN MIGUEL DE URCUQUI",-78.1972973,0.416954
1,IMBABURA,SAN MIGUEL DE URCUQUI,URCUQUI,BANRED,BANCO DE GUAYAQUIL,CAMUENDO SALCEDO MARIA DEL CARMEN,VIVERES DON GUSTAVO,CNB,ANTONIO ANTE PB S/N CENTRAL,IMBABURA,EC,FALSE,"ANTONIO ANTE PB  CENTRAL, URCUQUI, SAN MIGUEL DE URCUQUI",-78.1972973,0.416954
1,IMBABURA,SAN MIGUEL DE URCUQUI,URCUQUI,BANRED,BANCO DE GUAYAQUIL,AYALA CAJAS LUPE CONSUELO,VIVERES MARTIN,CNB,MARCELO TALACOS V4P1160 ESTEBAN PERALTA,IMBABURA,EC,FALSE,"MARCELO TALACOS V4P1160 ESTEBAN PERALTA, URCUQUI, SAN MIGUEL DE URCUQUI",-78.19411219999999,0.420038
1,IMBABURA,SAN MIGUEL DE URCUQUI,URCUQUI,BANRED,BANCO DE GUAYAQUIL,VACA SANCHEZ BAYRON MARCELO,COPYCOMPU,CNB,MONTUFAR PB S/N CALDERON,IMBABURA,EC,FALSE,"MONTUFAR PB  CALDERON, URCUQUI, SAN MIGUEL DE URCUQUI",-78.1962312,0.4178536
1,IMBABURA,SAN MIGUEL DE URCUQUI,URCUQUÍ,Financoop,COOPERATIVA DE AHORRO Y CREDITO HUAYCO PUNGO,COOPERATIVA DE AHORRO Y CREDITO HUAYCO PUNGO,OFICINA URCUQUI,COAC,BARRIO CENTRAL CALLE ANTONIO Y EUGENIO ESPEJO,IMBABURA,EC,TRUE,"URCUQUÍ, SAN MIGUEL DE URCUQUI",NA,NA
1,IMBABURA,SAN MIGUEL DE URCUQUI,URCUQUÍ,Financoop,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS,COOPERATIVA DE AHORRO Y CREDITO ARTESANOS,URCUQUI,COAC,GONZALEZ SUAREZ Y MATOVELLE,IMBABURA,EC,TRUE,"URCUQUÍ, SAN MIGUEL DE URCUQUI",NA,NA
1,LOJA,CALVAS,CARIAMANGA,Exsersa,COAC PADRE JULIAN LORENTE,COAC PADRE JULIAN LORENTE,CARIAMANGA,COAC,Abd�n Calder�n y Bol�var,LOJA,EC,FALSE,"Abd�n Calder�n y Bol�var, CARIAMANGA, CALVAS",-79.557446,-4.3289209
1,LOJA,CALVAS,CARIAMANGA,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-CARIAMANGA,BANCA PÚBLICA,GERONIMO CARRION Y DAVID SALAZAR,LOJA,EC,FALSE,"GERONIMO CARRION Y DAVID SALAZAR, CARIAMANGA, CALVAS",-79.55716520000001,-4.3299585
1,LOJA,CALVAS,CARIAMANGA,Red Transaccional Cooperativa S.A.,COAC VICENTINA MANUEL ESTEBAN GODOY ORTEGA,COAC VICENTINA MANUEL ESTEBAN GODOY ORTEGA,Cariamanga,COAC,AV LOJA Y JOSE MIGUEL ROSILLO ESQ,LOJA,EC,FALSE,"AV LOJA Y JOSE MIGUEL ROSILLO ESQ, CARIAMANGA, CALVAS",-79.5544209,-4.3248557
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO PICHINCHA,CUEVA ORTIZ JULIO CESAR,TIENDA DON JULIO,CNB,AVENIDA LOJA,LOJA,EC,FALSE,"AVENIDA LOJA, CARIAMANGA, CALVAS",-79.557446,-4.3289209
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO PICHINCHA,TORRES FLORES YAZMINA PATRICIA,BODEGA PATRICIA,CNB,MARIANO SAMANIEGO,LOJA,EC,FALSE,"MARIANO SAMANIEGO, CARIAMANGA, CALVAS",-79.5549509,-4.3285263
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO PICHINCHA,CONDOLO CORREA TATIANA ALEXANDRA,TATO CATALOGOS CARIAMANGA,CNB,NAPOLEON BERRU,LOJA,EC,FALSE,"NAPOLEON BERRU, CARIAMANGA, CALVAS",-79.5548946,-4.3313339
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO PICHINCHA,BRAVO LUDEÑA OSWALDO RENE,CNB FARMACIA SAN VICENTE,CNB,VELASCO IBARRA,LOJA,EC,FALSE,"VELASCO IBARRA, CARIAMANGA, CALVAS",-79.557446,-4.3289209
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO DE GUAYAQUIL,VELEZ CUEVA MARCELITA DEL CISNE,CNB CALZADO HOLMAR,CNB,CARIAMANAGA 18 DE NOVIEMBRE Y MARIANO SAMANIEGO (5 ESQUINAS)       ,LOJA,EC,FALSE,"CARIAMANAGA 18 DE NOVIEMBRE Y MARIANO SAMANIEGO (5 ESQUINAS)       , CARIAMANGA, CALVAS",-79.5563963,-4.325957499999999
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO DE GUAYAQUIL,AGUIRRE AGUIRRE FRANCIA CLENDA,CNB COMERCIAL DON JULIO,CNB,AV LOJA Y VELASCO IBARRA FRENTE AL PARQUE CENTRAL     ,LOJA,EC,FALSE,"AV LOJA Y VELASCO IBARRA FRENTE AL PARQUE CENTRAL     , CARIAMANGA, CALVAS",-79.5559052,-4.3260217
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO DE GUAYAQUIL,AGUIRRE AGUIRRE FRANCIA CLENDA,COMERCIAL DON JULIO,CNB,"AV. LOJA Y VELASCO IBARRA, FRENTE AL PAR",LOJA,EC,FALSE,"AV. LOJA Y VELASCO IBARRA, FRENTE AL PAR, CARIAMANGA, CALVAS",-79.557446,-4.3289209
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO DE GUAYAQUIL,VELEZ CUEVA MARCELITA DEL CISNE,CALZADO HOLMAR,CNB,"CARIAMANAGA, 18 DE NOVIEMBRE Y MARIANO S",LOJA,EC,FALSE,"CARIAMANAGA, 18 DE NOVIEMBRE Y MARIANO S, CARIAMANGA, CALVAS",-79.55495499999999,-4.321668799999999
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO DE GUAYAQUIL,LUDENA SARANGO GEOVANY PATRICIO,GS TELECOMUNICACIONES,CNB,"CARIAMANGA,ELOY ALFARO,0402,BOLIVIA, ESQ",LOJA,EC,FALSE,"CARIAMANGA,ELOY ALFARO,0402,BOLIVIA, ESQ, CARIAMANGA, CALVAS",-79.5581328,-4.327014
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO DE GUAYAQUIL,MUNOZ GUARNIZO MODESTO ABRAHAM,CENTRO DE COPIADO Y PAPELERIA MURO2,CNB,"CARIAMANGA, JOSE PALACIOS 03-02 Y ROCAFU",LOJA,EC,FALSE,"CARIAMANGA, JOSE PALACIOS 03-02 Y ROCAFU, CARIAMANGA, CALVAS",-79.5554089,-4.3316516
1,LOJA,CALVAS,CARIAMANGA,BANRED,BANCO DE GUAYAQUIL,CUMBICUS ROJAS OLMER EDEN,SUPERAHORRO,CNB,"CARIAMANGA,24 DE MAYO,0520,CENTENARIO,A",LOJA,EC,FALSE,"CARIAMANGA,24 DE MAYO,0520,CENTENARIO,A, CARIAMANGA, CALVAS",-79.557446,-4.3289209
1,LOJA,CALVAS,CHILE,BANRED,BANCO PICHINCHA,IMAICELA VEGA ROLANDO .,INTERNUBE,CNB,PADRE ESTEBAN,LOJA,EC,TRUE,"CHILE, CALVAS",NA,NA
1,LOJA,CALVAS,CHILE,BANRED,BANCO PICHINCHA,VEGA VEGA FRANKLIN ISRRAEL,MICROMERCADO EL AHORRADOR,CNB,LUIS CLEMENTE SOTO,LOJA,EC,TRUE,"CHILE, CALVAS",NA,NA
1,LOJA,CALVAS,CHILE,BANRED,BANCO PICHINCHA,IMAICELA VEGA ROLANDO,CNB INTERNUBE,CNB,PADRE ESTEBAN,LOJA,EC,TRUE,"CHILE, CALVAS",NA,NA
1,LOJA,CALVAS,CHILE,BANRED,BANCO DE GUAYAQUIL,CUMBICUS TORRES JORGE LUIS,MICROMERCADO CUMBICUS,CNB,CARRERA CHILE SN BOLIVIA,LOJA,EC,TRUE,"CHILE, CALVAS",NA,NA
1,LOJA,CALVAS,EL LUCERO,BANRED,BANCO PICHINCHA,VILLALTA PARDO BETZABE DE LOURDES,MICROMERCADO DANNALISS,CNB,AV SANTA ROSA,LOJA,EC,FALSE,"AV SANTA ROSA, EL LUCERO, CALVAS",-79.46865489999999,-4.4006336
1,LOJA,CALVAS,EL LUCERO,BANRED,BANCO DE GUAYAQUIL,REATEGUI CHUQUIMARCA ESPERANZA DE JESUS,COMERCIAL PARDO,CNB,3 DICIEMBRE Y 10 DE AGOSTO ESQ.,LOJA,EC,FALSE,"3 DICIEMBRE Y 10 DE AGOSTO ESQ., EL LUCERO, CALVAS",-79.4688082,-4.401447999999999
1,LOJA,CATAMAYO,CATAMAYO,Exsersa,COAC PADRE JULIAN LORENTE,COAC PADRE JULIAN LORENTE,CATAMAYO,COAC,Av Catamayo entre Bolivar e Isidro Ayora,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,Financoop,COOPERATIVA DE AHORRO Y CREDITO CATAMAYO,COOPERATIVA DE AHORRO Y CREDITO CATAMAYO,CATAMAYO,COAC,24 de Mayo,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-CATAMAYO,BANCA PÚBLICA,BOLIVAR E AV CATAMAYO Y 24 DE MAYO,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,Banco del Pacífico,TRANSFERUNION,TRANSFERUNION,TIA ISIDRO AYORA CATAMAYO,CNB,ISIDRO AYORA S/N Y AVENIDA CATAMAYO - PRIMERO DE MAYO,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,Red Transaccional Cooperativa S.A.,COAC VICENTINA MANUEL ESTEBAN GODOY ORTEGA,COAC VICENTINA MANUEL ESTEBAN GODOY ORTEGA,Catamayo,COAC,24 DE MAYO ENTRE AV ISIDRO AYORA Y BOLIVAR,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,Red Transaccional Cooperativa S.A.,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO,COOPERATIVA DE AHORRO Y CREDITO JARDIN AZUAYO,Catamayo,COAC,ISIDRO AYORA Y NUEVE DE OCTUBRE,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO DE LOJA,BANCO DE LOJA,00103  CATAMAYO,BANCA PRIVADA,AV   CATAMAYO Y BOLIVAR ESQUINA,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO PICHINCHA,ESCALERAS SANTORUM VIRMANIA JUDIT,"ALMACEN DE CALZADO JUDICITA. E""""",CNB,SIMON BOLIVAR,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO PICHINCHA,PALACIOS JIMENEZ JUAN CARLOS,CENTER COMPU,CNB,AV. ISIDRO AYORA,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO PICHINCHA,MALDONADO GONZALEZ DIANA PATRICIA,TIENDA J Y D,CNB,NE,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO DE GUAYAQUIL,CUEVA GONZALEZ GILERT ENRIQUE,CNB ENTREPAPELES CYBER 1034,CNB,CATAMAYO OLMEDO Y 24 DE MAYO                                       ,LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO DE GUAYAQUIL,ALBAN CHAMBA DIANA ELIZABETH,DISTRIBUIDORA M&A,CNB,"CATAMAYO, EUGENIO ESPEJO Y 9 DE OCTUBRE ",LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO DE GUAYAQUIL,LOZANO QUIZHPE MERCY GUADALUPE,CYBER Y PAPELERIA EL SOL,CNB,"CATAMAYO, OLMEDO, 05-17, 3-NOVIEMBRE, FR",LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO DE GUAYAQUIL,LOZANO QUIZHPE LORENA VERONICA,MULTIVARIEDADES VERONICA,CNB,"CATAMAYO,BOLIVAR,0,24-MAYO,ESQUINA FRENT",LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO DE GUAYAQUIL,QUIZHPE PALACIOS ENITH ROCIO,MULTIVARIEDADES ROCI,CNB,"CATAMAYO,ATAHUALPA,1-MAYO,JUNTO A NOTARI",LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,CATAMAYO,BANRED,BANCO DE GUAYAQUIL,RODAS CARRION MARIA MARLENE,TIENDA MAJITO,CNB,"CATAMAYO,AV.LAS AMERICAS,SN,ZAMORA,BAR.S",LOJA,EC,TRUE,"CATAMAYO, CATAMAYO",NA,NA
1,LOJA,CATAMAYO,SAN PEDRO DE LA BENDITA,BANRED,BANCO DE GUAYAQUIL,LUZURIAGA AREVALO GISELA ELISA,SAR Y CAM PANADERIA,CNB,"SAN PEDRO DE LA BENDITA,PASTORITA ARIAS,",LOJA,EC,FALSE,"SAN PEDRO DE LA BENDITA,PASTORITA ARIAS,, SAN PEDRO DE LA BENDITA, CATAMAYO",-79.43624659999999,-3.9412568
1,LOJA,CELICA,CELICA,Financoop,COAC CACPE CELICA,COAC CACPE CELICA,Celica,COAC,PARQUE CENTRAL Nro150,LOJA,EC,FALSE,"PARQUE CENTRAL Nro150, CELICA, CELICA",-79.9584397,-4.1031257
1,LOJA,CELICA,CELICA,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-CELICA,BANCA PÚBLICA,MANUELA CA?IZARES Y JOSE CUERO Y CAICEDO,LOJA,EC,FALSE,"MANUELA CA?IZARES Y JOSE CUERO Y CAICEDO, CELICA, CELICA",-79.955826,-4.1028345
1,LOJA,CELICA,CELICA,BANRED,BANCO DE GUAYAQUIL,BANCO DE GUAYAQUIL,154 YANTZAZA,BANCA PRIVADA,AVENIDA IVAN RIOFRIO Y 1RO DE DICIEMBRE,LOJA,EC,TRUE,"CELICA, CELICA",-79.9584397,-4.1031257
1,LOJA,CELICA,CELICA,BANRED,BANCO PICHINCHA,POMA SALCEDO LUIS ANDRES,LA HACIENDA,CNB,CARLOS BUSTAMANTE,LOJA,EC,FALSE,"CARLOS BUSTAMANTE, CELICA, CELICA",-79.9556972,-4.1031195
1,LOJA,CELICA,CELICA,BANRED,BANCO PICHINCHA,CARDENAS CAMPOVERDE MERCY MARGOTH,COMERCIAL SANTIAGO,CNB,GRAL ELOY ALFARO,LOJA,EC,FALSE,"GRAL ELOY ALFARO, CELICA, CELICA",-79.9585134,-4.1028666
1,LOJA,CELICA,CELICA,BANRED,BANCO PICHINCHA,LUDEÑA QUEZADA OMAR VICENTE,CYBER Y CABINAS TELEFONICAS L & P,CNB,GARCIA MORENO,LOJA,EC,FALSE,"GARCIA MORENO, CELICA, CELICA",-79.95566199999999,-4.1045272
1,LOJA,CELICA,CELICA,BANRED,BANCO DE GUAYAQUIL,CUENCA GRANDA NIXON HERNAN,CNB D&A SYSTEMS,CNB,CELICA 24-MAYOS/N10-AGOSTO                                        ,LOJA,EC,FALSE,"CELICA 24-MAYO10-AGOSTO                                        , CELICA, CELICA",-79.9565077,-4.104222
1,LOJA,CELICA,CELICA,BANRED,BANCO DE GUAYAQUIL,GONZALES MOROCHO VICENTE FEDERICO,MEGA MARKET DIANITA,CNB,"AV. LOJA Y 3 DE NOVIEMBRE (ESQ), FRENTE",LOJA,EC,TRUE,"CELICA, CELICA",-79.9584397,-4.1031257
1,LOJA,CELICA,CELICA,BANRED,BANCO DE GUAYAQUIL,VEINTIMILLA SANCHEZ ALBERTO ROGELIO,TIENDA DOÑA GUILLERMINA,CNB,"VIA RINCIPAL PADRE RICARDO FERNANDEZ, DI",LOJA,EC,FALSE,"VIA RINCIPAL PADRE RICARDO FERNANDEZ, DI, CELICA, CELICA",-79.9584397,-4.1031257
1,LOJA,CELICA,CELICA,BANRED,BANCO DE GUAYAQUIL,CUENCA GRANDA NIXON HERNAN,D&A SYSTEMS,CNB,"CELICA, 24-MAYO,S/N,10-AGOSTO           ",LOJA,EC,FALSE,"CELICA, 24-MAYO,,10-AGOSTO           , CELICA, CELICA",-79.9565077,-4.104222
1,LOJA,CELICA,CELICA,BANRED,BANCO DE GUAYAQUIL,JIMBO CORDOVA AMANDA EMPERATRIZ,COMERCIAL AMANDY,CNB,AV. FRANCISCO GARCIA E ISIDRO AYORA,LOJA,EC,FALSE,"AV. FRANCISCO GARCIA E ISIDRO AYORA, CELICA, CELICA",-79.9584397,-4.1031257
1,LOJA,CELICA,CELICA,BANRED,BANCO DE GUAYAQUIL,BUSTAMANTE BUSTAMANTE LEANDRO ANDRE,FIREFOX WEB,CNB,"CALLE CARLOS BUSTAMANTE Y GARCIA MORENO,",LOJA,EC,FALSE,"CALLE CARLOS BUSTAMANTE Y GARCIA MORENO,, CELICA, CELICA",-79.9560693,-4.1033092
1,LOJA,CELICA,CELICA,BANRED,BANCO DE GUAYAQUIL,CARDENAS CAMPOVERDE MERCY MARGOTH,COMERCIAL SANTIAGO,CNB,"CELICA,GRAL.ELOY ALFARO,238,JOSE CUERO Y",LOJA,EC,FALSE,"CELICA,GRAL.ELOY ALFARO,238,JOSE CUERO Y, CELICA, CELICA",-79.9562914,-4.1021307
1,LOJA,CELICA,CRUZPAMBA,BANRED,BANCO PICHINCHA,DIAZ PUCHA MARIA ESMILA,MICROMERCADO REINA DEL ROSARIO,CNB,NE,LOJA,EC,TRUE,"CRUZPAMBA, CELICA",NA,NA
1,LOJA,CELICA,CRUZPAMBA,BANRED,BANCO DE GUAYAQUIL,DIAZ PUCHA MARIA ESMILA,MICROMERCADO REINA DEL ROSARIO,CNB,"CRUZPAMBA,CELICA,SN,4-NOVIEMBRE,A 2-C CO",LOJA,EC,TRUE,"CRUZPAMBA, CELICA",NA,NA
1,LOJA,CELICA,POZUL (SAN JUAN DE POZUL),BANRED,BANCO PICHINCHA,CAMACHO CASTRO ROSA CONSUELO,TIENDA DE ABARROTES,CNB,FRANCISCO GARCIA,LOJA,EC,FALSE,"FRANCISCO GARCIA, POZUL (SAN JUAN DE POZUL), CELICA",-80.0423151,-4.119314399999999
1,LOJA,CELICA,SABANILLA,BANRED,BANCO PICHINCHA,MALDONADO CABRERA JENNY LEODOMIRA,MICROMERCADO BAZAR Y PAPELERIA JHANDI S,CNB,LOJA Y,LOJA,EC,FALSE,"LOJA Y, SABANILLA, CELICA",-80.12701969999999,-4.2008738
1,LOJA,CELICA,TENIENTE MAXIMILIANO RODRIGUEZ LOAIZA,BANRED,BANCO PICHINCHA,GOMEZ RODRIGUEZ GREYCY PATRICIA,TIENDA Y BAZAR EL SEÑOR DE LA BUENA MISERICORDIA,CNB,ALGARROBILLO,LOJA,EC,TRUE,"TENIENTE MAXIMILIANO RODRIGUEZ LOAIZA, CELICA",NA,NA
1,LOJA,CHAGUARPAMBA,BUENAVISTA,BANRED,BANCO PICHINCHA,OCHOA DIAZ MARIA ELENA,TIENDA RIPOLITO,CNB,LOJA,LOJA,EC,TRUE,"BUENAVISTA, CHAGUARPAMBA",NA,NA
1,LOJA,CHAGUARPAMBA,BUENAVISTA,BANRED,BANCO PICHINCHA,ARMIJOS VIVANCO MARIANELA ELIZABETH,BAZAR DOMENICA,CNB,10 DE AGOSTO,LOJA,EC,TRUE,"BUENAVISTA, CHAGUARPAMBA",NA,NA
1,LOJA,CHAGUARPAMBA,CHAGUARPAMBA,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-CHAGUARPAMBA,BANCA PÚBLICA,CALLE ENVOLVENTE,LOJA,EC,FALSE,"CALLE ENVOLVENTE, CHAGUARPAMBA, CHAGUARPAMBA",-79.644611,-3.876583
1,LOJA,CHAGUARPAMBA,CHAGUARPAMBA,Representaciones Ordoñez y Negrete REPORNE S.A.,COAC 29 DE ENERO CHAGUARPAMBA,COAC 29 DE ENERO CHAGUARPAMBA,CHAGUARPAMBA,COAC,10 de agosto frente a la iglesia,LOJA,EC,FALSE,"10 de agosto frente a la iglesia, CHAGUARPAMBA, CHAGUARPAMBA",-79.6450565,-3.875962
