departamento,NRO.,MUNICIPIO,ENTIDAD,DIRECCIÓN,query_address,country,admin_area,lon,lat
POTOSÍ ,18,POTOSÍ,Banco para el Fomento a Iniciativas Económicas S.A.,"Plaza 10 de Noviembre Esq. Plaza 6 de Agosto (Club Internacional), Zona Central","Plaza 10 de Noviembre Esq. Plaza 6 de Agosto (Club Internacional), Zona Central POTOSÍ",BO,POTOSÍ ,-65.7536132,-19.5891962
POTOSÍ ,19,POTOSÍ,Banco Prodem S.A.,CALLE BOLIVAR ESQ. JUNIN No.10,CALLE BOLIVAR ESQ. JUNIN No.10 POTOSÍ,BO,POTOSÍ ,-65.7532674,-19.5875591
POTOSÍ ,20,POTOSÍ,Banco Unión S.A.,C. SUCRE S/N ESQ. MATOS,C. SUCRE S/N ESQ. MATOS POTOSÍ,BO,POTOSÍ ,-65.2592128,-19.035345
POTOSÍ ,21,POTOSÍ,Banco Unión S.A.,"Calle Bolívar s/n esquina Calle Junín, zona central.","Calle Bolívar s/n esquina Calle Junín, zona central. POTOSÍ",BO,POTOSÍ ,-65.7532674,-19.5875591
POTOSÍ ,22,POTOSÍ,Banco Unión S.A.,"Avenida Litoral N° 648,entre calle San Alberto y Avenida Arce,zona Mercado Uyuni.","Avenida Litoral N° 648,entre calle San Alberto y Avenida Arce,zona Mercado Uyuni. POTOSÍ",BO,POTOSÍ ,-65.7530056,-19.5783393
POTOSÍ ,23,POTOSÍ,Banco Unión S.A.,Calle Gabriel Rene Moreno N# 96.,Calle Gabriel Rene Moreno N# 96. POTOSÍ,BO,POTOSÍ ,NA,NA
POTOSÍ ,24,POTOSÍ,"Cooperativa de Ahorro y Crédito Abierta ""San Roque"" R.L.","PASAJE BOULEBART NRO 2, ENTRE CALLES MATOS Y HOYOS","PASAJE BOULEBART NRO 2, ENTRE CALLES MATOS Y HOYOS POTOSÍ",BO,POTOSÍ ,-65.752494,-19.5892473
POTOSÍ ,25,POTOSÍ,CIDRE IFD,CALLE CHAYANTA Nº 761 ENTR - ATENDERÁ DE 7:00 A 12:00,CALLE CHAYANTA Nº 761 ENTR - ATENDERÁ DE 7:00 A 12:00 POTOSÍ,BO,POTOSÍ ,-65.7531054,-19.5818208
POTOSÍ ,26,POTOSÍ,IDEPRO IFD,calle Bustillos Nro. 1020 esquina calle Bolívar,calle Bustillos Nro. 1020 esquina calle Bolívar POTOSÍ,BO,POTOSÍ ,-65.7545887,-19.5876826
POTOSÍ ,27,POTOSÍ,Fundación Pro Mujer IFD,"Av. Litoral N° 507, entre Av. Santa Cruz y Av. Arce, Zona San Roque Central","Av. Litoral N° 507, entre Av. Santa Cruz y Av. Arce, Zona San Roque Central POTOSÍ",BO,POTOSÍ ,-68.20224759999999,-16.5387489
POTOSÍ ,28,POTOSÍ,Sembrar Sartawi IFD,Av. Litoral S/N entre Av. Arce y c. Villarroel,Av. Litoral S/N entre Av. Arce y c. Villarroel POTOSÍ,BO,POTOSÍ ,-65.7552472,-19.579892
POTOSÍ ,29,POTOSÍ,Banco PYME Ecofuturo S.A.,"Pasaje Boulevard N°9, zona central.","Pasaje Boulevard N°9, zona central. POTOSÍ",BO,POTOSÍ ,-65.7488211,-19.590646
POTOSÍ ,30,POTOSÍ,La Promotora Entidad Financiera de Vivienda,Plaza 6 de Agosto No 11,Plaza 6 de Agosto No 11 POTOSÍ,BO,POTOSÍ ,-65.7531358,-19.5891505
POTOSÍ ,31,POTOSÍ,CRECER IFD,"Av. Sevilla s/n, entre Av. Litoral y calle 1 de abril, Zona Ferroviaria","Av. Sevilla s/n, entre Av. Litoral y calle 1 de abril, Zona Ferroviaria POTOSÍ",BO,POTOSÍ ,-65.7550063,-19.5722805
POTOSÍ ,32,POTOSÍ,FUBODE IFD,Av. Arce No 524 entre Calle Litoral y 1er de Abril,Av. Arce No 524 entre Calle Litoral y 1er de Abril POTOSÍ,BO,POTOSÍ ,-65.7579592,-19.5786585
POTOSÍ ,33,POTOSÍ,DIACONÍA FRIF - IFD,"CALLE AMERICA NRO. 108, ENTRE CALLE RENE MORENO Y AVENIDA HIGHLAND PLAYERS, ZONA MERCADO CHUQUIMIA.","CALLE AMERICA NRO. 108, ENTRE CALLE RENE MORENO Y AVENIDA HIGHLAND PLAYERS, ZONA MERCADO CHUQUIMIA. POTOSÍ",BO,POTOSÍ ,-65.7632351,-19.5806069
POTOSÍ ,34,PUNA,Banco Unión S.A.,"Calle Junin s/n, zona central.","Calle Junin s/n, zona central. PUNA",BO,POTOSÍ ,NA,NA
POTOSÍ ,35,S.P. DE BUENA VISTA,Banco Unión S.A.,Calle Sucre s/n (a una cuadra de la plaza principal),Calle Sucre s/n (a una cuadra de la plaza principal) S.P. DE BUENA VISTA,BO,POTOSÍ ,-65.2592128,-19.035345
POTOSÍ ,36,TORO TORO,Banco Unión S.A.,Calle Sainz S/N entra Calle Montes y Calle del Olvido Zona Mercado Central,Calle Sainz S/N entra Calle Montes y Calle del Olvido Zona Mercado Central TORO TORO,BO,POTOSÍ ,-65.758873,-18.13666
POTOSÍ ,37,TUPIZA,Banco para el Fomento a Iniciativas Económicas S.A.,Av. Santa Cruz s/n entre calles florida y Avaroa Zona central de la localidad de Tupiza,Av. Santa Cruz s/n entre calles florida y Avaroa Zona central de la localidad de Tupiza TUPIZA,BO,POTOSÍ ,-63.1560853,-17.8145819
POTOSÍ ,38,TUPIZA,Banco Unión S.A.,C. FLORIDA No. 204 ESQ. C. SANTA CRUZ,C. FLORIDA No. 204 ESQ. C. SANTA CRUZ TUPIZA,BO,POTOSÍ ,-63.1838893,-17.7818855
POTOSÍ ,39,TUPIZA,Cooperativa de Ahorro y Crédito Abierta El Chorolque Ltda.,Avenida Santa Cruz Nro. 300 - 302,Avenida Santa Cruz Nro. 300 - 302 TUPIZA,BO,POTOSÍ ,-65.71967040000001,-21.4430678
POTOSÍ ,40,TUPIZA,CRECER IFD,C/Sucre S/N esq. calle Tambillos,C/Sucre S/N esq. calle Tambillos TUPIZA,BO,POTOSÍ ,-65.2592128,-19.035345
POTOSÍ ,41,UNCÍA,Banco Unión S.A.,Plaza 10 de Noviembre No 1 esquina Chayanta,Plaza 10 de Noviembre No 1 esquina Chayanta UNCÍA,BO,POTOSÍ ,-65.7536132,-19.5891962
POTOSÍ ,42,UYUNI,Banco Unión S.A.,Avenida Potosí N# 54.,Avenida Potosí N# 54. UYUNI,BO,POTOSÍ ,NA,NA
POTOSÍ ,43,UYUNI,Cooperativa de Ahorro y Crédito Abierta Monseñor Félix Gainza Ltda.,Calle Sucre No. 131,Calle Sucre No. 131 UYUNI,BO,POTOSÍ ,-66.823844,-20.4614052
